From,To,perfect_match_percent,threshold_pass_percent,failed_percent,total_success_rate,total_observations,successful_observations,failed_observations,total_routes,single_route_observations,multi_route_observations,expected_observations,missing_observations,data_coverage_percent,id
7185,7183,100,0,0,100,384,384,0,384,384,0,384,0,100,2013
7186,10689,100,0,0,100,384,384,0,384,384,0,384,0,100,2014
79,927,100,0,0,100,384,384,0,384,384,0,384,0,100,2015
7186,7187,100,0,0,100,384,384,0,384,384,0,384,0,100,2016
7186,7241,100,0,0,100,384,384,0,384,384,0,384,0,100,2017
7187,7186,100,0,0,100,384,384,0,384,384,0,384,0,100,2018
7197,11378,100,0,0,100,384,384,0,384,384,0,384,0,100,2019
7207,9471,100,0,0,100,384,384,0,384,384,0,384,0,100,2020
7187,7258,100,0,0,100,384,384,0,384,384,0,384,0,100,2021
7187,9616,100,0,0,100,384,384,0,384,384,0,384,0,100,2022
7190,10555,100,0,0,100,384,384,0,384,384,0,384,0,100,2023
7190,12356,100,0,0,100,384,384,0,384,384,0,384,0,100,2024
7190,7083,100,0,0,100,384,384,0,384,384,0,384,0,100,2025
7192,10555,100,0,0,100,384,384,0,384,384,0,384,0,100,2026
7192,10558,100,0,0,100,384,384,0,384,384,0,384,0,100,2027
7193,7086,100,0,0,100,384,384,0,384,384,0,384,0,100,2028
7195,11392,100,0,0,100,384,384,0,384,384,0,384,0,100,2029
7195,9232,100,0,0,100,384,384,0,384,384,0,384,0,100,2030
7205,7222,100,0,0,100,384,384,0,384,384,0,384,0,100,2031
7197,7289,100,0,0,100,384,384,0,384,384,0,384,0,100,2032
7198,4133,100,0,0,100,384,384,0,384,384,0,384,0,100,2033
7198,7243,100,0,0,100,384,384,0,384,384,0,384,0,100,2034
7199,10091,100,0,0,100,384,384,0,384,384,0,384,0,100,2035
7199,12082,100,0,0,100,384,384,0,384,384,0,384,0,100,2036
7199,7052,100,0,0,100,384,384,0,384,384,0,384,0,100,2037
7200,11232,100,0,0,100,384,384,0,384,384,0,384,0,100,2038
7200,7232,100,0,0,100,384,384,0,384,384,0,384,0,100,2039
7200,9060,100,0,0,100,384,384,0,384,384,0,384,0,100,2040
7202,7145,100,0,0,100,384,384,0,384,384,0,384,0,100,2041
7202,7147,100,0,0,100,384,384,0,384,384,0,384,0,100,2042
7202,7232,100,0,0,100,384,384,0,384,384,0,384,0,100,2043
8056,8057,100,0,0,100,384,384,0,384,384,0,384,0,100,2044
7217,7183,100,0,0,100,384,384,0,384,384,0,384,0,100,2045
7217,9332,100,0,0,100,384,384,0,384,384,0,384,0,100,2046
7217,9735,100,0,0,100,384,384,0,384,384,0,384,0,100,2047
7219,12139,100,0,0,100,384,384,0,403,365,19,384,0,100,2048
7219,9471,100,0,0,100,384,384,0,384,384,0,384,0,100,2049
7220,10091,100,0,0,100,384,384,0,384,384,0,384,0,100,2050
7220,10799,100,0,0,100,384,384,0,384,384,0,384,0,100,2051
7222,11299,100,0,0,100,384,384,0,384,384,0,384,0,100,2052
7222,7205,100,0,0,100,384,384,0,384,384,0,384,0,100,2053
7222,7244,100,0,0,100,384,384,0,384,384,0,384,0,100,2054
7241,7078,100,0,0,100,384,384,0,384,384,0,384,0,100,2055
7241,7186,100,0,0,100,384,384,0,384,384,0,384,0,100,2056
7232,7182,100,0,0,100,384,384,0,384,384,0,384,0,100,2057
7232,7200,100,0,0,100,384,384,0,384,384,0,384,0,100,2058
7232,7202,100,0,0,100,384,384,0,384,384,0,384,0,100,2059
7234,11295,100,0,0,100,384,384,0,384,384,0,384,0,100,2060
7234,11298,100,0,0,100,384,384,0,384,384,0,384,0,100,2061
7235,10233,100,0,0,100,384,384,0,384,384,0,384,0,100,2062
7235,11295,100,0,0,100,384,384,0,384,384,0,384,0,100,2063
7235,7013,100,0,0,100,384,384,0,384,384,0,384,0,100,2064
7238,10689,100,0,0,100,384,384,0,384,384,0,384,0,100,2065
7244,7222,100,0,0,100,384,384,0,384,384,0,384,0,100,2066
7245,10613,100,0,0,100,384,384,0,384,384,0,384,0,100,2067
7245,7139,100,0,0,100,384,384,0,384,384,0,384,0,100,2068
7245,7243,100,0,0,100,384,384,0,384,384,0,384,0,100,2069
7264,7265,100,0,0,100,384,384,0,384,384,0,384,0,100,2070
7255,7097,100,0,0,100,384,384,0,384,384,0,384,0,100,2071
7255,9729,100,0,0,100,384,384,0,384,384,0,384,0,100,2072
7256,10509,100,0,0,100,384,384,0,384,384,0,384,0,100,2073
7256,11611,100,0,0,100,384,384,0,384,384,0,384,0,100,2074
7256,7122,100,0,0,100,384,384,0,384,384,0,384,0,100,2075
7265,7205,100,0,0,100,384,384,0,384,384,0,384,0,100,2076
8057,4059,100,0,0,100,384,384,0,384,384,0,384,0,100,2077
7258,11375,100,0,0,100,384,384,0,384,384,0,384,0,100,2078
7258,7187,100,0,0,100,384,384,0,384,384,0,384,0,100,2079
7260,12082,100,0,0,100,384,384,0,384,384,0,384,0,100,2080
7260,7098,100,0,0,100,384,384,0,384,384,0,384,0,100,2081
7260,9332,100,0,0,100,384,384,0,384,384,0,384,0,100,2082
7264,10385,100,0,0,100,384,384,0,384,384,0,384,0,100,2083
7264,7159,100,0,0,100,384,384,0,384,384,0,384,0,100,2084
8057,8056,100,0,0,100,384,384,0,384,384,0,384,0,100,2085
7265,7264,100,0,0,100,384,384,0,384,384,0,384,0,100,2086
7265,9619,100,0,0,100,384,384,0,384,384,0,384,0,100,2087
727,3011,100,0,0,100,384,384,0,384,384,0,384,0,100,2088
727,3685,100,0,0,100,384,384,0,384,384,0,384,0,100,2089
727,4131,100,0,0,100,384,384,0,384,384,0,384,0,100,2090
727,729,100,0,0,100,384,384,0,384,384,0,384,0,100,2091
7270,7174,100,0,0,100,384,384,0,384,384,0,384,0,100,2092
7270,7271,100,0,0,100,384,384,0,384,384,0,384,0,100,2093
7270,9913,100,0,0,100,384,384,0,384,384,0,384,0,100,2094
745,3993,100,0,0,100,384,384,0,384,384,0,384,0,100,2095
746,3560,100,0,0,100,384,384,0,384,384,0,384,0,100,2096
746,743,100,0,0,100,384,384,0,384,384,0,384,0,100,2097
747,10577,100,0,0,100,384,384,0,384,384,0,384,0,100,2098
747,13,100,0,0,100,384,384,0,384,384,0,384,0,100,2099
7271,11056,100,0,0,100,384,384,0,384,384,0,384,0,100,2100
7271,7270,100,0,0,100,384,384,0,384,384,0,384,0,100,2101
7289,7090,100,0,0,100,384,384,0,384,384,0,384,0,100,2102
7289,7197,100,0,0,100,384,384,0,384,384,0,384,0,100,2103
7289,9216,100,0,0,100,384,384,0,384,384,0,384,0,100,2104
729,727,100,0,0,100,384,384,0,384,384,0,384,0,100,2105
729,9702,100,0,0,100,384,384,0,384,384,0,384,0,100,2106
737,4219,100,0,0,100,384,384,0,384,384,0,384,0,100,2107
737,5536,100,0,0,100,384,384,0,384,384,0,384,0,100,2108
743,3013,100,0,0,100,384,384,0,384,384,0,384,0,100,2109
743,4188,100,0,0,100,384,384,0,384,384,0,384,0,100,2110
743,5536,100,0,0,100,384,384,0,384,384,0,384,0,100,2111
743,746,100,0,0,100,384,384,0,384,384,0,384,0,100,2112
745,10577,100,0,0,100,384,384,0,384,384,0,384,0,100,2113
745,3560,100,0,0,100,384,384,0,384,384,0,384,0,100,2114
75,10246,90.625,0,9.375,90.625,384,348,36,384,384,0,384,0,100,2115
75,2117,100,0,0,100,384,384,0,384,384,0,384,0,100,2116
75,77,0,100,0,100,384,384,0,384,384,0,384,0,100,2117
751,749,80.9896,0,19.0104,80.9896,384,311,73,384,384,0,384,0,100,2118
751,755,100,0,0,100,384,384,0,384,384,0,384,0,100,2119
755,4054,100,0,0,100,384,384,0,384,384,0,384,0,100,2120
755,751,100,0,0,100,384,384,0,384,384,0,384,0,100,2121
755,757,100,0,0,100,384,384,0,384,384,0,384,0,100,2122
757,3424,100,0,0,100,384,384,0,384,384,0,384,0,100,2123
757,755,100,0,0,100,384,384,0,384,384,0,384,0,100,2124
757,761,100,0,0,100,384,384,0,384,384,0,384,0,100,2125
761,10067,100,0,0,100,384,384,0,384,384,0,384,0,100,2126
761,757,100,0,0,100,384,384,0,384,384,0,384,0,100,2127
77,10684,100,0,0,100,384,384,0,384,384,0,384,0,100,2128
77,75,100,0,0,100,384,384,0,384,384,0,384,0,100,2129
773,10067,100,0,0,100,384,384,0,384,384,0,384,0,100,2130
773,2041,100,0,0,100,384,384,0,384,384,0,384,0,100,2131
773,775,100,0,0,100,384,384,0,384,384,0,384,0,100,2132
775,4021,100,0,0,100,384,384,0,384,384,0,384,0,100,2133
775,773,100,0,0,100,384,384,0,384,384,0,384,0,100,2134
779,4021,100,0,0,100,384,384,0,384,384,0,384,0,100,2135
779,4128,100,0,0,100,384,384,0,384,384,0,384,0,100,2136
779,781,100,0,0,100,384,384,0,384,384,0,384,0,100,2137
781,779,100,0,0,100,384,384,0,384,384,0,384,0,100,2138
8059,10297,100,0,0,100,384,384,0,384,384,0,384,0,100,2139
799,301,100,0,0,100,384,384,0,384,384,0,384,0,100,2140
8009,11290,100,0,0,100,384,384,0,384,384,0,384,0,100,2141
8009,1203,100,0,0,100,384,384,0,384,384,0,384,0,100,2142
8013,9756,100,0,0,100,384,384,0,384,384,0,384,0,100,2143
8017,3691,100,0,0,100,384,384,0,384,384,0,384,0,100,2144
8024,12136,79.1667,0,20.8333,79.1667,384,304,80,384,384,0,384,0,100,2145
8024,7244,100,0,0,100,384,384,0,385,383,1,384,0,100,2146
8033,2265,100,0,0,100,384,384,0,384,384,0,384,0,100,2147
8039,10367,100,0,0,100,384,384,0,384,384,0,384,0,100,2148
8039,10607,100,0,0,100,384,384,0,384,384,0,384,0,100,2149
8039,11435,100,0,0,100,384,384,0,527,282,102,384,0,100,2150
8048,927,100,0,0,100,384,384,0,384,384,0,384,0,100,2151
8048,929,100,0,0,100,384,384,0,384,384,0,384,0,100,2152
8052,1,100,0,0,100,384,384,0,384,384,0,384,0,100,2153
8052,8053,100,0,0,100,384,384,0,384,384,0,384,0,100,2154
8053,8052,100,0,0,100,384,384,0,384,384,0,384,0,100,2155
8053,8054,100,0,0,100,384,384,0,384,384,0,384,0,100,2156
8054,8053,100,0,0,100,384,384,0,384,384,0,384,0,100,2157
8054,8055,100,0,0,100,384,384,0,384,384,0,384,0,100,2158
8055,8054,100,0,0,100,384,384,0,384,384,0,384,0,100,2159
8055,8056,0,100,0,100,384,384,0,384,384,0,384,0,100,2160
8056,8055,100,0,0,100,384,384,0,384,384,0,384,0,100,2161
8065,8064,100,0,0,100,384,384,0,384,384,0,384,0,100,2162
8065,8066,100,0,0,100,384,384,0,384,384,0,384,0,100,2163
8066,1,100,0,0,100,384,384,0,384,384,0,384,0,100,2164
8066,8065,100,0,0,100,384,384,0,384,384,0,384,0,100,2165
8070,1127,100,0,0,100,384,384,0,384,384,0,384,0,100,2166
8070,11304,100,0,0,100,384,384,0,384,384,0,384,0,100,2167
8070,1261,100,0,0,100,384,384,0,384,384,0,384,0,100,2168
8072,1631,100,0,0,100,384,384,0,384,384,0,384,0,100,2169
8072,1635,100,0,0,100,384,384,0,385,383,1,384,0,100,2170
8073,1473,100,0,0,100,384,384,0,384,384,0,384,0,100,2171
8073,4183,100,0,0,100,384,384,0,384,384,0,384,0,100,2172
8079,1365,100,0,0,100,384,384,0,384,384,0,384,0,100,2173
8079,1369,100,0,0,100,384,384,0,384,384,0,384,0,100,2174
8080,1399,100,0,0,100,384,384,0,384,384,0,384,0,100,2175
8080,4107,100,0,0,100,384,384,0,384,384,0,384,0,100,2176
811,299,100,0,0,100,384,384,0,384,384,0,384,0,100,2177
811,4223,100,0,0,100,384,384,0,384,384,0,384,0,100,2178
817,10828,100,0,0,100,384,384,0,384,384,0,384,0,100,2179
817,299,100,0,0,100,384,384,0,384,384,0,384,0,100,2180
823,10929,100,0,0,100,384,384,0,384,384,0,384,0,100,2181
823,9333,100,0,0,100,384,384,0,384,384,0,384,0,100,2182
83,79,100,0,0,100,384,384,0,384,384,0,384,0,100,2183
83,85,100,0,0,100,384,384,0,384,384,0,384,0,100,2184
831,4049,100,0,0,100,384,384,0,384,384,0,384,0,100,2185
831,9333,100,0,0,100,384,384,0,384,384,0,384,0,100,2186
85,83,100,0,0,100,384,384,0,384,384,0,384,0,100,2187
85,89,100,0,0,100,384,384,0,384,384,0,384,0,100,2188
857,153,100,0,0,100,384,384,0,384,384,0,384,0,100,2189
9150,9478,100,0,0,100,384,384,0,384,384,0,384,0,100,2190
857,1995,100,0,0,100,384,384,0,384,384,0,384,0,100,2191
857,4188,100,0,0,100,384,384,0,384,384,0,384,0,100,2192
863,3461,100,0,0,100,384,384,0,384,384,0,384,0,100,2193
863,9105,100,0,0,100,384,384,0,384,384,0,384,0,100,2194
865,867,100,0,0,100,384,384,0,384,384,0,384,0,100,2195
865,9105,100,0,0,100,384,384,0,384,384,0,384,0,100,2196
867,1973,100,0,0,100,384,384,0,384,384,0,384,0,100,2197
867,311,100,0,0,100,384,384,0,384,384,0,384,0,100,2198
867,865,100,0,0,100,384,384,0,384,384,0,384,0,100,2199
873,12341,100,0,0,100,384,384,0,384,384,0,384,0,100,2200
873,875,100,0,0,100,384,384,0,384,384,0,384,0,100,2201
875,873,100,0,0,100,384,384,0,384,384,0,384,0,100,2202
875,877,0,100,0,100,384,384,0,384,384,0,384,0,100,2203
877,3691,100,0,0,100,384,384,0,384,384,0,384,0,100,2204
877,875,100,0,0,100,384,384,0,384,384,0,384,0,100,2205
889,3437,100,0,0,100,384,384,0,384,384,0,384,0,100,2206
889,3973,100,0,0,100,384,384,0,384,384,0,384,0,100,2207
889,9073,100,0,0,100,384,384,0,384,384,0,384,0,100,2208
89,85,100,0,0,100,384,384,0,384,384,0,384,0,100,2209
89,91,100,0,0,100,384,384,0,384,384,0,384,0,100,2210
9039,1357,100,0,0,100,384,384,0,384,384,0,384,0,100,2211
9039,3768,100,0,0,100,384,384,0,384,384,0,384,0,100,2212
9054,10608,100,0,0,100,384,384,0,384,384,0,384,0,100,2213
9054,99,100,0,0,100,384,384,0,384,384,0,384,0,100,2214
9060,11373,100,0,0,100,384,384,0,384,384,0,384,0,100,2215
9060,7200,100,0,0,100,384,384,0,384,384,0,384,0,100,2216
9073,12099,100,0,0,100,384,384,0,384,384,0,384,0,100,2217
9073,889,100,0,0,100,384,384,0,384,384,0,384,0,100,2218
91,10005,100,0,0,100,384,384,0,384,384,0,384,0,100,2219
91,367,100,0,0,100,384,384,0,384,384,0,384,0,100,2220
91,89,100,0,0,100,384,384,0,384,384,0,384,0,100,2221
9105,863,100,0,0,100,384,384,0,384,384,0,384,0,100,2222
9105,865,100,0,0,100,384,384,0,384,384,0,384,0,100,2223
9127,4067,100,0,0,100,384,384,0,384,384,0,384,0,100,2224
9127,4071,100,0,0,100,384,384,0,384,384,0,384,0,100,2225
9128,12132,100,0,0,100,384,384,0,384,384,0,384,0,100,2226
9128,2029,100,0,0,100,384,384,0,384,384,0,384,0,100,2227
9129,4115,100,0,0,100,384,384,0,384,384,0,384,0,100,2228
9129,781,100,0,0,100,384,384,0,399,369,15,384,0,100,2229
9131,365,100,0,0,100,384,384,0,384,384,0,384,0,100,2230
9131,9986,100,0,0,100,384,384,0,384,384,0,384,0,100,2231
9150,1117,100,0,0,100,384,384,0,384,384,0,384,0,100,2232
9150,1119,100,0,0,100,384,384,0,384,384,0,384,0,100,2233
9158,12285,100,0,0,100,384,384,0,384,384,0,384,0,100,2234
9158,4218,100,0,0,100,384,384,0,384,384,0,384,0,100,2235
9158,509,100,0,0,100,384,384,0,384,384,0,384,0,100,2236
9175,3478,100,0,0,100,384,384,0,384,384,0,384,0,100,2237
9175,9701,100,0,0,100,384,384,0,384,384,0,384,0,100,2238
9187,17,100,0,0,100,384,384,0,384,384,0,384,0,100,2239
9187,7004,100,0,0,100,384,384,0,384,384,0,384,0,100,2240
9216,7174,100,0,0,100,384,384,0,454,314,70,384,0,100,2241
9216,7289,100,0,0,100,384,384,0,384,384,0,384,0,100,2242
9276,10811,100,0,0,100,384,384,0,384,384,0,384,0,100,2243
9276,11290,100,0,0,100,384,384,0,384,384,0,384,0,100,2244
9276,9911,100,0,0,100,384,384,0,384,384,0,384,0,100,2245
929,345,100,0,0,100,384,384,0,384,384,0,384,0,100,2246
929,8048,100,0,0,100,384,384,0,384,384,0,384,0,100,2247
93,10005,100,0,0,100,384,384,0,384,384,0,384,0,100,2248
9232,10613,100,0,0,100,384,384,0,384,384,0,384,0,100,2249
9232,7195,100,0,0,100,384,384,0,384,384,0,384,0,100,2250
93,381,100,0,0,100,384,384,0,384,384,0,384,0,100,2251
93,95,100,0,0,100,384,384,0,384,384,0,384,0,100,2252
9232,9962,100,0,0,100,384,384,0,384,384,0,384,0,100,2253
9251,11205,100,0,0,100,384,384,0,384,384,0,384,0,100,2254
9254,1213,100,0,0,100,384,384,0,384,384,0,384,0,100,2255
9254,1215,100,0,0,100,384,384,0,384,384,0,384,0,100,2256
9266,1909,100,0,0,100,384,384,0,384,384,0,384,0,100,2257
9266,1910,100,0,0,100,384,384,0,384,384,0,384,0,100,2258
9306,2251,100,0,0,100,384,384,0,384,384,0,384,0,100,2259
9326,1161,100,0,0,100,384,384,0,384,384,0,384,0,100,2260
9326,1405,100,0,0,100,384,384,0,384,384,0,384,0,100,2261
9326,3842,100,0,0,100,384,384,0,384,384,0,384,0,100,2262
9327,3426,100,0,0,100,384,384,0,384,384,0,384,0,100,2263
9327,3545,100,0,0,100,384,384,0,384,384,0,384,0,100,2264
933,11296,100,0,0,100,384,384,0,384,384,0,384,0,100,2265
933,345,100,0,0,100,384,384,0,384,384,0,384,0,100,2266
9332,7098,100,0,0,100,384,384,0,384,384,0,384,0,100,2267
9332,7217,100,0,0,100,384,384,0,384,384,0,384,0,100,2268
9332,7260,100,0,0,100,384,384,0,384,384,0,384,0,100,2269
9333,4169,100,0,0,100,384,384,0,384,384,0,384,0,100,2270
9333,823,100,0,0,100,384,384,0,384,384,0,384,0,100,2271
9333,831,100,0,0,100,384,384,0,384,384,0,384,0,100,2272
9334,11436,100,0,0,100,384,384,0,384,384,0,384,0,100,2273
9334,1213,100,0,0,100,384,384,0,384,384,0,384,0,100,2274
935,11296,100,0,0,100,384,384,0,384,384,0,384,0,100,2275
935,11297,100,0,0,100,384,384,0,384,384,0,384,0,100,2276
9350,10916,100,0,0,100,384,384,0,384,384,0,384,0,100,2277
9378,4099,100,0,0,100,384,384,0,384,384,0,384,0,100,2278
9378,4185,100,0,0,100,384,384,0,384,384,0,384,0,100,2279
9378,8061,100,0,0,100,384,384,0,384,384,0,384,0,100,2280
9387,1191,100,0,0,100,384,384,0,384,384,0,384,0,100,2281
9387,1195,100,0,0,100,384,384,0,384,384,0,384,0,100,2282
9387,4203,100,0,0,100,384,384,0,384,384,0,384,0,100,2283
9388,4179,100,0,0,100,384,384,0,384,384,0,384,0,100,2284
9388,683,100,0,0,100,384,384,0,384,384,0,384,0,100,2285
9388,691,100,0,0,100,384,384,0,384,384,0,384,0,100,2286
9405,7153,100,0,0,100,384,384,0,384,384,0,384,0,100,2287
9405,9877,100,0,0,100,384,384,0,384,384,0,384,0,100,2288
941,10765,100,0,0,100,384,384,0,384,384,0,384,0,100,2289
941,11731,100,0,0,100,384,384,0,384,384,0,384,0,100,2290
941,945,100,0,0,100,384,384,0,384,384,0,384,0,100,2291
9410,1247,100,0,0,100,384,384,0,384,384,0,384,0,100,2292
9410,1445,100,0,0,100,384,384,0,384,384,0,384,0,100,2293
9419,3013,100,0,0,100,384,384,0,384,384,0,384,0,100,2294
9419,3692,100,0,0,100,384,384,0,384,384,0,384,0,100,2295
9427,12134,100,0,0,100,384,384,0,384,384,0,384,0,100,2296
9427,4132,100,0,0,100,384,384,0,384,384,0,384,0,100,2297
9429,11433,100,0,0,100,384,384,0,384,384,0,384,0,100,2298
9471,7207,100,0,0,100,384,384,0,384,384,0,384,0,100,2299
9471,7219,100,0,0,100,384,384,0,384,384,0,384,0,100,2300
9471,9831,100,0,0,100,384,384,0,384,384,0,384,0,100,2301
9472,10265,100,0,0,100,384,384,0,384,384,0,384,0,100,2302
9448,9473,100,0,0,100,384,384,0,384,384,0,384,0,100,2303
945,2635,100,0,0,100,384,384,0,384,384,0,384,0,100,2304
945,4197,100,0,0,100,384,384,0,384,384,0,384,0,100,2305
945,941,100,0,0,100,384,384,0,384,384,0,384,0,100,2306
9456,10488,100,0,0,100,384,384,0,384,384,0,384,0,100,2307
9456,1115,100,0,0,100,384,384,0,384,384,0,384,0,100,2308
9461,10398,100,0,0,100,384,384,0,384,384,0,384,0,100,2309
9461,1395,100,0,0,100,384,384,0,384,384,0,384,0,100,2310
9472,9831,100,0,0,100,384,384,0,384,384,0,384,0,100,2311
9473,7260,0,100,0,100,384,384,0,384,384,0,384,0,100,2312
9473,9448,100,0,0,100,384,384,0,384,384,0,384,0,100,2313
9478,1073,100,0,0,100,384,384,0,384,384,0,384,0,100,2314
9478,11304,100,0,0,100,384,384,0,384,384,0,384,0,100,2315
9478,12613,100,0,0,100,384,384,0,384,384,0,384,0,100,2316
9478,9150,100,0,0,100,384,384,0,384,384,0,384,0,100,2317
95,399,100,0,0,100,384,384,0,384,384,0,384,0,100,2318
95,93,100,0,0,100,384,384,0,384,384,0,384,0,100,2319
95,97,100,0,0,100,384,384,0,384,384,0,384,0,100,2320
9537,321,100,0,0,100,384,384,0,384,384,0,384,0,100,2321
9537,323,100,0,0,100,384,384,0,384,384,0,384,0,100,2322
9689,2061,100,0,0,100,384,384,0,396,372,12,384,0,100,2323
97,11291,100,0,0,100,384,384,0,384,384,0,384,0,100,2324
97,11982,100,0,0,100,384,384,0,384,384,0,384,0,100,2325
9701,9175,100,0,0,100,384,384,0,384,384,0,384,0,100,2326
9616,12354,100,0,0,100,384,384,0,384,384,0,384,0,100,2327
97,95,100,0,0,100,384,384,0,384,384,0,384,0,100,2328
9616,7187,100,0,0,100,384,384,0,384,384,0,384,0,100,2329
9619,11097,100,0,0,100,384,384,0,384,384,0,384,0,100,2330
9619,7022,100,0,0,100,384,384,0,384,384,0,384,0,100,2331
9619,7265,100,0,0,100,384,384,0,384,384,0,384,0,100,2332
963,10269,100,0,0,100,384,384,0,384,384,0,384,0,100,2333
963,3655,100,0,0,100,384,384,0,384,384,0,384,0,100,2334
9674,12346,100,0,0,100,384,384,0,384,384,0,384,0,100,2335
9674,3461,100,0,0,100,384,384,0,384,384,0,384,0,100,2336
9674,9944,100,0,0,100,384,384,0,384,384,0,384,0,100,2337
9688,10488,100,0,0,100,384,384,0,384,384,0,384,0,100,2338
9688,1195,100,0,0,100,384,384,0,384,384,0,384,0,100,2339
9688,1197,100,0,0,100,384,384,0,384,384,0,384,0,100,2340
9689,2059,100,0,0,100,384,384,0,384,384,0,384,0,100,2341
9700,2085,100,0,0,100,384,384,0,384,384,0,384,0,100,2342
9700,2087,100,0,0,100,384,384,0,384,384,0,384,0,100,2343
9702,4219,100,0,0,100,384,384,0,384,384,0,384,0,100,2344
9702,729,100,0,0,100,384,384,0,384,384,0,384,0,100,2345
9729,7022,100,0,0,100,384,384,0,384,384,0,384,0,100,2346
9729,7195,100,0,0,100,384,384,0,384,384,0,384,0,100,2347
9729,7255,100,0,0,100,384,384,0,384,384,0,384,0,100,2348
9730,11386,100,0,0,100,384,384,0,384,384,0,384,0,100,2349
9730,2041,100,0,0,100,384,384,0,384,384,0,384,0,100,2350
9732,11050,100,0,0,100,384,384,0,384,384,0,384,0,100,2351
9732,7153,100,0,0,100,384,384,0,384,384,0,384,0,100,2352
9756,8013,100,0,0,100,384,384,0,384,384,0,384,0,100,2353
9756,9736,100,0,0,100,384,384,0,384,384,0,384,0,100,2354
9735,10764,100,0,0,100,384,384,0,384,384,0,384,0,100,2355
9735,7217,100,0,0,100,384,384,0,384,384,0,384,0,100,2356
9735,7255,100,0,0,100,384,384,0,384,384,0,384,0,100,2357
9736,11983,100,0,0,100,384,384,0,384,384,0,384,0,100,2358
9736,1373,100,0,0,100,384,384,0,384,384,0,384,0,100,2359
9736,435,100,0,0,100,384,384,0,384,384,0,384,0,100,2360
9736,9756,100,0,0,100,384,384,0,384,384,0,384,0,100,2361
9756,10367,100,0,0,100,384,384,0,384,384,0,384,0,100,2362
9989,9911,100,0,0,100,384,384,0,384,384,0,384,0,100,2363
9756,9989,100,0,0,100,384,384,0,384,384,0,384,0,100,2364
9797,4140,100,0,0,100,384,384,0,384,384,0,384,0,100,2365
9797,4180,100,0,0,100,384,384,0,384,384,0,384,0,100,2366
9798,3919,100,0,0,100,384,384,0,384,384,0,384,0,100,2367
9798,545,100,0,0,100,384,384,0,384,384,0,384,0,100,2368
9802,10574,100,0,0,100,384,384,0,384,384,0,384,0,100,2369
9802,4186,100,0,0,100,384,384,0,384,384,0,384,0,100,2370
9827,10918,100,0,0,100,384,384,0,384,384,0,384,0,100,2371
9827,11053,100,0,0,100,384,384,0,384,384,0,384,0,100,2372
9831,9471,100,0,0,100,384,384,0,384,384,0,384,0,100,2373
9831,9472,100,0,0,100,384,384,0,384,384,0,384,0,100,2374
9839,2117,100,0,0,100,384,384,0,384,384,0,384,0,100,2375
9839,335,100,0,0,100,384,384,0,384,384,0,384,0,100,2376
9877,7001,100,0,0,100,384,384,0,384,384,0,384,0,100,2377
9877,9405,100,0,0,100,384,384,0,384,384,0,384,0,100,2378
99,12236,100,0,0,100,384,384,0,384,384,0,384,0,100,2379
99,279,100,0,0,100,384,384,0,384,384,0,384,0,100,2380
99,9054,100,0,0,100,384,384,0,384,384,0,384,0,100,2381
9911,9276,100,0,0,100,384,384,0,384,384,0,384,0,100,2382
9911,9989,100,0,0,100,384,384,0,384,384,0,384,0,100,2383
9995,4037,100,0,0,100,384,384,0,384,384,0,384,0,100,2384
9913,11380,100,0,0,100,384,384,0,384,384,0,384,0,100,2385
9913,7270,100,0,0,100,384,384,0,384,384,0,384,0,100,2386
9944,10574,100,0,0,100,384,384,0,384,384,0,384,0,100,2387
9944,9674,100,0,0,100,384,384,0,384,384,0,384,0,100,2388
9945,7051,100,0,0,100,384,384,0,384,384,0,384,0,100,2389
9945,7052,100,0,0,100,384,384,0,384,384,0,384,0,100,2390
9995,9998,100,0,0,100,384,384,0,384,384,0,384,0,100,2391
9998,3919,100,0,0,100,384,384,0,384,384,0,384,0,100,2392
9962,9232,100,0,0,100,384,384,0,384,384,0,384,0,100,2393
9963,3898,100,0,0,100,384,384,0,384,384,0,384,0,100,2394
9963,669,100,0,0,100,384,384,0,384,384,0,384,0,100,2395
9986,361,100,0,0,100,384,384,0,384,384,0,384,0,100,2396
9986,9131,100,0,0,100,384,384,0,384,384,0,384,0,100,2397
9986,9987,100,0,0,100,384,384,0,384,384,0,384,0,100,2398
9987,4226,100,0,0,100,384,384,0,384,384,0,384,0,100,2399
9987,9986,100,0,0,100,384,384,0,384,384,0,384,0,100,2400
9989,11434,100,0,0,100,384,384,0,384,384,0,384,0,100,2401
9989,9756,100,0,0,100,384,384,0,384,384,0,384,0,100,2402
9998,9995,100,0,0,100,384,384,0,384,384,0,384,0,100,2403
9999,11434,100,0,0,100,384,384,0,384,384,0,384,0,100,2404
9999,1203,100,0,0,100,384,384,0,384,384,0,384,0,100,2405
9999,1205,100,0,0,100,384,384,0,384,384,0,384,0,100,2406
1119,9150,0,0,100,0,384,0,384,858,91,293,384,0,100,1
11289,11348,99.7403,0,0.25974,99.7403,385,384,1,613,158,227,384,0,100.26,2
12128,11984,100,0,0,100,384,384,0,768,0,384,384,0,100,3
1257,1461,100,0,0,100,384,384,0,691,77,307,384,0,100,4
1433,1701,100,0,0,100,384,384,0,738,30,354,384,0,100,5
1461,1257,100,0,0,100,384,384,0,595,173,211,384,0,100,6
1463,2377,72.3958,0,27.6042,72.3958,384,278,106,1147,0,384,384,0,100,7
